"Fecha.de.la.actividad","Tipo.de.actividad","Tiempo.transcurrido","Distancia","Ritmo.cardiaco.máximo","Esfuerzo.Relativo","Equipamiento.de.la.actividad","Tiempo.en.movimiento","Velocidad.máxima","Velocidad.promedio","Desnivel.positivo","Pendiente.máxima","Pendiente.promedio","Cadencia.máx.","Cadencia.promedio","Ritmo.cardiaco.promedio","Calorías","Tiempo.de.descanso"
2020-03-12,"Caminata",1H 17M 30S,5.33,126,5,"",1H 15M 19S,12.9599996566772,4.13280000686646,21,9.80000019073486,0.119940027594566,88,51.1164627075195,70,162,2M 11S
2020-03-13,"Caminata",1H 18M 45S,5.24,96,5,"",1H 18M 30S,7.92000017166138,3.99239988327026,19,8.80000019073486,0.0228981412947177,64,49.5974044799805,71,176,15S
2020-03-14,"Caminata",1H 26M 54S,5.3,132,6,"",1H 20M 32S,7.55999965667725,3.66119985580444,23,15.3999996185303,0.0943182706832885,79,50.0231704711914,75,330,6M 22S
2020-03-15,"Caminata",1H 26M 4S,6.51,107,6,"",1H 25M 3S,21.2400003433228,4.54319987297058,19,9.10000038146973,-0.0153444837778806,76,52.8879013061523,75,366,1M 1S
2020-03-15,"Bicicleta virtual",50M 43S,27.2928141931979,165,18,"Giant TCR Composite 2",50M 43S,0,0,NA,0,0,NA,NA,124,390,0S
2020-03-16,"Entrenamiento con pesas",50M 17S,0,114,4,"",50M 17S,0,0,NA,0,0,NA,NA,83,126,0S
2020-03-17,"Bicicleta virtual",53M 41S,28.8893048032503,174,34,"Giant TCR Composite 2",53M 41S,0,0,NA,0,0,NA,NA,139,524,0S
2020-03-18,"Entrenamiento con pesas",1H 1M 46S,0,107,5,"",1H 1M 46S,0,0,NA,0,0,NA,NA,81,147,0S
2020-03-19,"Bicicleta virtual",51M 5S,27.4901332573617,169,36,"Giant TCR Composite 2",51M 5S,0,0,NA,0,0,NA,NA,139,497,0S
2020-03-20,"Entrenamiento con pesas",39M 38S,0,104,2,"",39M 38S,0,0,NA,0,0,NA,NA,70,63,0S
2020-03-20,"Bicicleta virtual",1H 0M 8S,32.3603265228584,167,45,"Giant TCR Composite 2",1H 0M 8S,0,0,NA,0,0,NA,NA,142,601,0S
2020-03-21,"Entrenamiento con pesas",43M 43S,0,113,3,"",43M 43S,0,0,NA,0,0,NA,NA,74,84,0S
2020-03-22,"Bicicleta virtual",56M 17S,30.2884763491388,172,36,"Giant TCR Composite 2",56M 17S,0,0,NA,0,0,NA,NA,137,530,0S
2020-03-23,"Entrenamiento con pesas",46M 22S,0,120,3,"",46M 22S,0,0,NA,0,0,NA,NA,73,81,0S
2020-03-24,"Bicicleta virtual",51M 32S,27.7322975633809,166,30,"Giant TCR Composite 2",51M 32S,0,0,NA,0,0,NA,NA,138,500,0S
2020-03-25,"Entrenamiento con pesas",56M 24S,0,102,3,"",56M 24S,0,0,NA,0,0,NA,NA,67,80,0S
2020-03-26,"Bicicleta virtual",19M 55S,10.7180128034412,131,2,"Giant TCR Composite 2",19M 55S,0,0,NA,0,0,NA,NA,92,85,0S
2020-03-27,"Entrenamiento con pesas",55M 7S,0,103,4,"",55M 7S,0,0,NA,0,0,NA,NA,76,104,0S
2020-03-28,"Entrenamiento con pesas",1H 1M 42S,0,115,4,"",1H 1M 42S,0,0,NA,0,0,NA,NA,71,112,0S
2020-03-29,"Bicicleta virtual",1H 3M 18S,34.0644457133637,169,26,"Giant TCR Composite 2",1H 3M 18S,0,0,NA,0,0,NA,NA,127,505,0S
2020-03-30,"Entrenamiento con pesas",51M 34S,0,132,4,"",51M 34S,0,0,NA,0,0,NA,NA,79,116,0S
2020-03-31,"Bicicleta virtual",1H 5M 52S,35.4456791625101,163,25,"Giant TCR Composite 2",1H 5M 52S,0,0,NA,0,0,NA,NA,125,511,0S
2020-04-01,"Entrenamiento con pesas",1H 57M 5S,0,135,8,"",1H 57M 5S,0,0,NA,0,0,NA,NA,75,224,0S
2020-04-02,"Bicicleta virtual",1H 1M 43S,33.2123861181111,165,23,"Giant TCR Composite 2",1H 1M 43S,0,0,NA,0,0,NA,NA,128,492,0S
2020-04-03,"Entrenamiento con pesas",55M 11S,0,112,5,"",55M 11S,0,0,NA,0,0,NA,NA,84,149,0S
2020-04-04,"Entrenamiento con pesas",55M 40S,0,113,3,"",55M 40S,0,0,NA,0,0,NA,NA,72,92,0S
2020-04-05,"Bicicleta virtual",1H 0M 4S,32.3244503293741,169,30,"Giant TCR Composite 2",1H 0M 4S,0,0,NA,0,0,NA,NA,132,528,0S
2020-04-06,"Entrenamiento con pesas",58M 7S,0,101,4,"",58M 7S,0,0,NA,0,0,NA,NA,77,113,0S
2020-04-07,"Bicicleta virtual",1H 2M 38S,33.7056837785205,169,20,"Giant TCR Composite 2",1H 2M 38S,0,0,NA,0,0,NA,NA,124,475,0S
2020-04-08,"Entrenamiento con pesas",38M 14S,0,117,2,"",38M 14S,0,0,NA,0,0,NA,NA,72,61,0S
2020-04-09,"Bicicleta virtual",30M 1S,16.153256116316,150,8,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,127,257,0S
2020-04-09,"Bicicleta virtual",1H 3M 12S,34.0106314231372,169,25,"Giant TCR Composite 2",1H 3M 12S,0,0,NA,0,0,NA,NA,129,518,0S
2020-04-10,"Bicicleta virtual",30M 0S,16.1442870679449,154,10,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,128,264,0S
2020-04-10,"Entrenamiento con pesas",1H 1M 16S,0,103,4,"",1H 1M 16S,0,0,NA,0,0,NA,NA,75,114,0S
2020-04-11,"Bicicleta virtual",30M 1S,16.153256116316,155,11,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,133,286,0S
2020-04-11,"Entrenamiento con pesas",50M 54S,0,111,3,"",50M 54S,0,0,NA,0,0,NA,NA,75,94,0S
2020-04-12,"Bicicleta virtual",30M 0S,16.1442870679449,156,13,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,134,291,0S
2020-04-12,"Bicicleta virtual",1H 2M 26S,33.5980551980675,165,27,"Giant TCR Composite 2",1H 2M 26S,0,0,NA,0,0,NA,NA,131,535,0S
2020-04-13,"Bicicleta virtual",30M 0S,16.1442870679449,154,11,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,132,282,0S
2020-04-13,"Entrenamiento con pesas",43M 54S,0,103,3,"",43M 54S,0,0,NA,0,0,NA,NA,73,72,0S
2020-04-14,"Bicicleta virtual",30M 0S,16.1442870679449,163,12,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,133,284,0S
2020-04-14,"Bicicleta virtual",1H 1M 24S,33.0419741990605,165,21,"Giant TCR Composite 2",1H 1M 24S,0,0,NA,0,0,NA,NA,128,493,0S
2020-04-15,"Bicicleta virtual",30M 0S,16.1442870679449,159,14,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,135,294,0S
2020-04-15,"Entrenamiento con pesas",18M 48S,0,111,1,"",18M 48S,0,0,NA,0,0,NA,NA,74,35,0S
2020-04-16,"Bicicleta virtual",30M 2S,16.162225164687,155,10,"Giant TCR Composite 2",30M 2S,0,0,NA,0,0,NA,NA,130,275,0S
2020-04-16,"Bicicleta virtual",1H 6M 17S,35.6699053717871,170,31,"Giant TCR Composite 2",1H 6M 17S,0,0,NA,0,0,NA,NA,131,561,0S
2020-04-17,"Bicicleta virtual",30M 1S,16.153256116316,157,12,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,132,281,0S
2020-04-17,"Entrenamiento con pesas",54M 33S,0,122,4,"",54M 33S,0,0,NA,0,0,NA,NA,76,107,0S
2020-04-18,"Bicicleta virtual",30M 1S,16.153256116316,155,12,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,132,280,0S
2020-04-18,"Entrenamiento con pesas",50M 18S,0,99,3,"",50M 18S,0,0,NA,0,0,NA,NA,71,74,0S
2020-04-19,"Bicicleta virtual",30M 1S,16.153256116316,158,15,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,137,302,0S
2020-04-19,"Bicicleta virtual",1H 0M 2S,32.3065122326319,161,30,"Giant TCR Composite 2",1H 0M 2S,0,0,NA,0,0,NA,NA,133,529,0S
2020-04-20,"Bicicleta virtual",30M 1S,16.153256116316,155,12,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,133,286,0S
2020-04-20,"Entrenamiento con pesas",53M 16S,0,113,4,"",53M 16S,0,0,NA,0,0,NA,NA,79,117,0S
2020-04-21,"Bicicleta virtual",30M 2S,16.162225164687,155,13,"Giant TCR Composite 2",30M 2S,0,0,NA,0,0,NA,NA,133,284,0S
2020-04-21,"Bicicleta virtual",1H 2M 57S,33.876095697571,159,23,"Giant TCR Composite 2",1H 2M 57S,0,0,NA,0,0,NA,NA,127,497,0S
2020-04-22,"Bicicleta virtual",30M 1S,16.153256116316,151,12,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,133,283,0S
2020-04-22,"Entrenamiento con pesas",51M 31S,0,115,3,"",51M 31S,0,0,NA,0,0,NA,NA,74,92,0S
2020-04-23,"Bicicleta virtual",30M 0S,16.1442870679449,158,12,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,133,288,0S
2020-04-23,"Bicicleta virtual",1H 1M 29S,33.0868194409159,173,22,"Giant TCR Composite 2",1H 1M 29S,0,0,NA,0,0,NA,NA,125,465,0S
2020-04-24,"Bicicleta virtual",30M 0S,16.1442870679449,155,14,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,134,290,0S
2020-04-24,"Entrenamiento con pesas",51M 28S,0,102,4,"",51M 28S,0,0,NA,0,0,NA,NA,79,109,0S
2020-04-25,"Bicicleta virtual",30M 1S,16.153256116316,153,10,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,131,277,0S
2020-04-25,"Entrenamiento con pesas",55M 4S,0,104,4,"",55M 4S,0,0,NA,0,0,NA,NA,76,104,0S
2020-04-26,"Bicicleta virtual",30M 0S,16.1442870679449,151,14,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,135,290,0S
2020-04-26,"Bicicleta virtual",56M 32S,30.423012074705,166,24,"Giant TCR Composite 2",56M 32S,0,0,NA,0,0,NA,NA,131,460,0S
2020-04-27,"Bicicleta virtual",30M 1S,16.153256116316,150,10,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,128,263,0S
2020-04-27,"Entrenamiento con pesas",52M 22S,0,116,4,"",52M 22S,0,0,NA,0,0,NA,NA,83,130,0S
2020-04-28,"Bicicleta virtual",30M 1S,16.153256116316,152,11,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,130,270,0S
2020-04-28,"Bicicleta virtual",1H 0M 1S,32.2975431842608,159,19,"Giant TCR Composite 2",1H 0M 1S,0,0,NA,0,0,NA,NA,124,440,0S
2020-04-29,"Bicicleta virtual",30M 1S,16.153256116316,150,11,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,132,275,0S
2020-04-29,"Entrenamiento con pesas",52M 6S,0,97,3,"",52M 6S,0,0,NA,0,0,NA,NA,70,69,0S
2020-04-30,"Bicicleta virtual",30M 3S,16.1711942130581,152,11,"Giant TCR Composite 2",30M 3S,0,0,NA,0,0,NA,NA,130,270,0S
2020-04-30,"Bicicleta virtual",1H 0M 7S,32.3513574744873,157,24,"Giant TCR Composite 2",1H 0M 7S,0,0,NA,0,0,NA,NA,129,493,0S
2020-05-01,"Bicicleta virtual",30M 0S,16.1442870679449,152,12,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,133,280,0S
2020-05-01,"Entrenamiento con pesas",54M 37S,0,91,3,"",54M 37S,0,0,NA,0,0,NA,NA,67,64,0S
2020-05-02,"Bicicleta virtual",30M 0S,16.1442870679449,152,12,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,132,279,0S
2020-05-02,"Entrenamiento con pesas",48M 59S,0,105,3,"",48M 59S,0,0,NA,0,0,NA,NA,75,87,0S
2020-05-03,"Bicicleta",1H 46M 40S,58.5,181,87,"Giant TCR Composite 2",1H 46M 40S,44.2800006866455,32.9507995605469,229,40,-0.272787392139435,NA,NA,147,1029,0S
2020-05-04,"Bicicleta",1H 45M 9S,55.96,172,54,"Giant TCR Composite 2",1H 44M 53S,46.0800006866455,32.0075992584229,174,17.3999996185303,-0.0335937440395355,NA,NA,140,923,16S
2020-05-04,"Entrenamiento con pesas",54M 39S,0,96,3,"",54M 39S,0,0,NA,0,0,NA,NA,70,78,0S
2020-05-04,"Caminata",47M 35S,2.48,136,5,"",45M 17S,6.47999982833862,3.13559997081757,15,40,-0.804796576499939,80,47.6161918640137,90,191,2M 18S
2020-05-05,"Bicicleta virtual",30M 1S,16.153256116316,152,8,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,128,259,0S
2020-05-05,"Bicicleta virtual",1H 4M 1S,34.4501147933202,159,21,"Giant TCR Composite 2",1H 4M 1S,0,0,NA,0,0,NA,NA,126,485,0S
2020-05-05,"Caminata",48M 21S,2.46,127,3,"",44M 9S,5.76000008583069,3.06000008583069,15,40,-0.454232066869736,80,46.6330413818359,73,149,4M 12S
2020-05-06,"Bicicleta virtual",30M 2S,16.162225164687,145,7,"Giant TCR Composite 2",30M 2S,0,0,NA,0,0,NA,NA,125,245,0S
2020-05-06,"Entrenamiento con pesas",49M 16S,0,102,3,"",49M 16S,0,0,NA,0,0,NA,NA,71,79,0S
2020-05-06,"Caminata",1H 6M 7S,2.96,124,4,"",48M 37S,6.83999991416931,2.69280009269714,17,40,0.404326289892197,103,47.8408889770508,77,191,17M 30S
2020-05-07,"Bicicleta virtual",30M 1S,16.153256116316,147,9,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,129,261,0S
2020-05-07,"Entrenamiento con pesas",42M 19S,0,95,2,"",42M 19S,0,0,NA,0,0,NA,NA,70,60,0S
2020-05-07,"Caminata",50M 40S,3.12,134,5,"",49M 39S,6.12000017166138,3.69719982147217,32,15.3000001907349,-0.493084013462067,79,48.8349800109863,87,205,1M 1S
2020-05-08,"Entrenamiento con pesas",40M 38S,0,98,3,"",40M 38S,0,0,NA,0,0,NA,NA,75,64,0S
2020-05-08,"Caminata",37M 39S,2.35,137,5,"",37M 39S,5.76000008583069,3.7512001991272,13,8.19999980926514,-0.237751543521881,79,47.5146675109863,106,174,0S
2020-05-09,"Bicicleta",1H 43M 39S,58.52,180,118,"Giant TCR Composite 2",1H 43M 39S,47.8800006866455,33.9083988189697,195,13.3999996185303,-0.00717653054744,NA,NA,153,1091,0S
2020-05-09,"Caminata",40M 20S,2.46,116,5,"",38M 48S,5.76000008583069,3.66119985580444,17,31.3999996185303,0.0813041180372238,58,47.7057037353516,101,154,1M 32S
2020-05-10,"Bicicleta",1H 42M 6S,55.68,177,77,"Giant TCR Composite 2",1H 42M 6S,47.160001373291,32.7563999176025,207,24.7999992370605,0.0122121833264827,NA,NA,146,962,0S
2020-05-10,"Caminata",39M 56S,2.45,129,5,"",39M 7S,6.47999982833862,3.69360008239746,17,16.3999996185303,-0.203376039862633,78,48.1685943603516,102,160,49S
2020-05-11,"Bicicleta virtual",30M 2S,16.162225164687,149,8,"Giant TCR Composite 2",30M 2S,0,0,NA,0,0,NA,NA,127,249,0S
2020-05-11,"Entrenamiento con pesas",35M 43S,0,105,3,"",35M 43S,0,0,NA,0,0,NA,NA,79,75,0S
2020-05-12,"Bicicleta virtual",29M 59S,16.1353180195738,152,12,"Giant TCR Composite 2",29M 59S,0,0,NA,0,0,NA,NA,130,262,0S
2020-05-12,"Bicicleta virtual",50M 1S,26.9161141616126,168,20,"Giant TCR Composite 2",50M 1S,0,0,NA,0,0,NA,NA,131,395,0S
2020-05-13,"Bicicleta virtual",30M 2S,16.162225164687,149,9,"Giant TCR Composite 2",30M 2S,0,0,NA,0,0,NA,NA,129,256,0S
2020-05-13,"Entrenamiento con pesas",49M 42S,0,94,2,"",49M 42S,0,0,NA,0,0,NA,NA,66,58,0S
2020-05-13,"Caminata",48M 19S,2.86,111,5,"",45M 36S,5.76000008583069,3.5567999124527,19,40,-0.503021597862244,79,48.3231658935547,90,177,2M 43S
2020-05-14,"Bicicleta virtual",30M 0S,16.1442870679449,149,10,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,131,264,0S
2020-05-14,"Entrenamiento con pesas",50M 45S,0,103,3,"",50M 45S,0,0,NA,0,0,NA,NA,74,85,0S
2020-05-14,"Caminata",44M 0S,2.51,117,3,"",39M 39S,6.47999982833862,3.42720007896423,17,25,-0.501452624797821,80,47.6504516601562,83,156,4M 21S
2020-05-15,"Bicicleta virtual",30M 1S,16.153256116316,160,13,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,132,269,0S
2020-05-15,"Entrenamiento con pesas",41M 21S,0,92,3,"",41M 21S,0,0,NA,0,0,NA,NA,73,59,0S
2020-05-16,"Bicicleta",1H 46M 35S,58.48,172,101,"Giant TCR Composite 2",1H 46M 35S,58.679997253418,32.9544010162354,197,15,0.0017098283860832,NA,NA,150,1028,0S
2020-05-16,"Caminata",37M 15S,2.43,118,2,"",35M 13S,7.2,3.92400012016296,17,40,0.279478847980499,77,49.8043937683105,70,96,2M 2S
2020-05-17,"Bicicleta",1H 42M 13S,56.07,182,72,"Giant TCR Composite 2",1H 42M 13S,50.760001373291,32.9507995605469,218,19,0.0057066837325692,NA,NA,144,934,0S
2020-05-18,"Bicicleta virtual",30M 0S,16.1442870679449,139,6,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,120,216,0S
2020-05-18,"Entrenamiento con pesas",16M 45S,0,96,1,"",16M 45S,0,0,NA,0,0,NA,NA,72,21,0S
2020-05-18,"Caminata",20M 41S,0.98,133,2,"",15M 50S,6.47999982833862,2.86200006008148,6,22.2000007629395,-0.588294982910156,57,48.3459854125977,93,76,4M 51S
2020-05-19,"Bicicleta virtual",30M 1S,16.153256116316,139,6,"Giant TCR Composite 2",30M 1S,0,0,NA,0,0,NA,NA,124,234,0S
2020-05-19,"Bicicleta virtual",50M 1S,26.9161141616126,155,18,"Giant TCR Composite 2",50M 1S,0,0,NA,0,0,NA,NA,127,380,0S
2020-05-20,"Bicicleta virtual",30M 0S,16.1442870679449,144,8,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,128,246,0S
2020-05-20,"Entrenamiento con pesas",41M 5S,0,97,2,"",41M 5S,0,0,NA,0,0,NA,NA,72,60,0S
2020-05-20,"Caminata",35M 56S,2.46,120,3,"",35M 56S,7.55999965667725,4.11840019226074,11,13.3000001907349,-1.07893240451813,79,49.3061904907227,85,138,0S
2020-05-21,"Bicicleta virtual",30M 0S,16.1442870679449,142,6,"Giant TCR Composite 2",30M 0S,0,0,NA,0,0,NA,NA,124,229,0S
2020-05-21,"Entrenamiento con pesas",47M 20S,0,108,3,"",47M 20S,0,0,NA,0,0,NA,NA,74,82,0S
2020-05-21,"Caminata",43M 8S,2.67,125,5,"",41M 14S,6.47999982833862,3.88855290412903,15,40,0.276915013790131,80,48.3369979858398,95,155,1M 54S
2020-05-22,"Bicicleta virtual",20M 1S,10.7718270936677,140,3,"Giant TCR Composite 2",20M 1S,0,0,0,0,0,NA,NA,118,143,0S
2020-05-22,"Entrenamiento con pesas",40M 9S,0,94,2,"",40M 9S,0,0,0,0,0,NA,NA,67,44,0S
2020-05-22,"Caminata",35M 35S,2.53,142,4,"",34M 20S,48.960001373291,4.4332426071167,14,38,-0.0709555372595787,83,49.0846557617188,98,146,1M 15S
2020-05-23,"Bicicleta",1H 50M 22S,59.92,165,73,"Giant TCR Composite 2",1H 50M 22S,50.039998626709,32.574507522583,220,9,-0.0093459505587816,NA,NA,144,962,0S
2020-05-23,"Caminata",39M 35S,2.46,113,4,"",38M 22S,7.92000017166138,3.85225038528442,15,21.1000003814697,0.138026222586632,74,47.998348236084,88,145,1M 13S
2020-05-24,"Bicicleta",1H 23M 18S,47.24,176,78,"Giant TCR Composite 2",1H 23M 18S,53.639998626709,34.0284278869629,159,12.6000003814697,-0.0038101044483482,NA,NA,149,876,0S
2020-05-24,"Caminata",36M 36S,2.42,129,4,"",36M 36S,6.47999982833862,3.98147535324097,15,6.80000019073486,0.15646231174469,66,48.6704902648926,94,141,0S
2020-05-25,"Bicicleta virtual",30M 1S,16.153256116316,137,5,"Giant TCR Composite 2",30M 1S,0,0,0,0,0,NA,NA,118,206,0S
2020-05-25,"Entrenamiento con pesas",40M 5S,0,91,2,"",40M 5S,0,0,0,0,0,NA,NA,62,41,0S
2020-05-25,"Caminata",45M 2S,2.47,131,5,"",43M 5S,6.12000017166138,3.44499814510345,15,40,-0.0242551639676094,79,46.728084564209,99,165,1M 57S
2020-05-26,"Bicicleta virtual",40M 42S,21.9024161221786,135,6,"Giant TCR Composite 2",40M 42S,0,0,0,0,0,NA,NA,107,207,0S
2020-05-26,"Bicicleta virtual",54M 59S,29.5888905761945,162,17,"Giant TCR Composite 2",54M 59S,0,0,0,0,0,NA,NA,124,390,0S
2020-05-27,"Bicicleta virtual",30M 1S,16.153256116316,136,6,"Giant TCR Composite 2",30M 1S,0,0,0,0,0,NA,NA,121,215,0S
2020-05-27,"Entrenamiento con pesas",42M 37S,0,90,2,"",42M 37S,0,0,0,0,0,NA,NA,68,53,0S
2020-05-27,"Caminata",46M 16S,2.48,133,5,"",41M 49S,5.76000008583069,3.56097257137299,12,29.8999996185303,-0.0483520030975341,79,45.9301109313965,97,165,4M 27S
2020-05-28,"Bicicleta virtual",30M 2S,16.162225164687,149,6,"Giant TCR Composite 2",30M 2S,0,0,0,0,0,NA,NA,121,217,0S
2020-05-28,"Entrenamiento con pesas",42M 8S,0,96,2,"",42M 8S,0,0,0,0,0,NA,NA,69,50,0S
2020-05-28,"Caminata",25M 26S,1.35,141,4,"",24M 18S,7.92000017166138,3.35012347698212,9,31.8999996185303,0.309551894664764,80,46.6707458496094,109,124,1M 8S
2020-05-29,"Entrenamiento con pesas",20M 13S,0,91,1,"",20M 13S,0,0,0,0,0,NA,NA,72,31,0S
2020-05-29,"Caminata",37M 47S,2.44,134,5,"",37M 8S,6.47999982833862,3.95095138549805,13,40,-1.21053493022919,73,47.7544288635254,100,144,39S
2020-05-30,"Bicicleta",1H 55M 37S,62.38,173,61,"Giant TCR Composite 2",1H 55M 37S,46.8,32.3770111083984,228,11.8999996185303,-0.0125022642314434,NA,NA,140,936,0S
2020-05-31,"Bicicleta",1H 58M 40S,64.44,164,61,"Giant TCR Composite 2",1H 58M 40S,51.1199993133545,32.5832862854004,295,40,0.0027931877411901,NA,NA,138,965,0S
2020-06-01,"Bicicleta virtual",30M 1S,16.153256116316,135,5,"Giant TCR Composite 2",30M 1S,0,0,0,0,0,NA,NA,117,200,0S
2020-06-01,"Entrenamiento con pesas",50M 32S,0,105,4,"",50M 32S,0,0,0,0,0,NA,NA,79,100,0S
2020-06-01,"Caminata",45M 30S,2.4,124,3,"",37M 44S,7.55999965667725,3.81927552223206,15,14,-0.158208087086677,77,48.5324592590332,81,154,7M 46S
2020-06-02,"Bicicleta virtual",30M 0S,16.1442870679449,137,6,"Giant TCR Composite 2",30M 0S,0,0,0,0,0,NA,NA,121,215,0S
2020-06-02,"Bicicleta virtual",50M 1S,26.9161141616126,155,16,"Giant TCR Composite 2",50M 1S,0,0,0,0,0,NA,NA,127,370,0S
2020-06-02,"Caminata",25M 13S,1.31,131,3,"",23M 30S,5.76000008583069,3.35591490268707,8,13.6000003814697,0.791235566139221,80,46.7642211914062,96,91,1M 43S
2020-06-03,"Bicicleta virtual",30M 1S,16.153256116316,143,6,"Giant TCR Composite 2",30M 1S,0,0,0,0,0,NA,NA,124,230,0S
2020-06-03,"Entrenamiento con pesas",52M 15S,0,88,2,"",52M 15S,0,0,0,0,0,NA,NA,60,48,0S
2020-06-03,"Caminata",33M 0S,1.84,123,3,"",30M 36S,5.76000008583069,3.61666660308838,11,30.3999996185303,-0.932502031326294,79,47.1524505615234,88,116,2M 24S
2020-06-04,"Bicicleta virtual",30M 2S,16.162225164687,149,7,"Giant TCR Composite 2",30M 2S,0,0,0,0,0,NA,NA,126,240,0S
2020-06-04,"Entrenamiento con pesas",47M 38S,0,105,3,"",47M 38S,0,0,0,0,0,NA,NA,73,74,0S
2020-06-04,"Caminata",48M 10S,2.6,126,4,"",37M 36S,14.7599996566772,4.1597873210907,15,12.8000001907349,-0.667485058307648,54,47.9897766113281,96,171,10M 34S
2020-06-05,"Entrenamiento con pesas",45M 19S,0,96,2,"",45M 19S,0,0,0,0,0,NA,NA,67,57,0S
2020-06-05,"Caminata",40M 6S,2.49,127,5,"",37M 45S,7.55999965667725,3.97160267829895,13,10,0.184088364243507,79,47.350471496582,100,148,2M 21S
2020-06-06,"Bicicleta",1H 49M 23S,59.89,178,83,"Giant TCR Composite 2",1H 49M 23S,48.960001373291,32.855884552002,168,18.2000007629395,-0.0203679241240024,NA,NA,145,1006,0S
2020-06-06,"Caminata",35M 33S,2.43,130,5,"",35M 33S,7.92000017166138,4.11594929695129,20,23.5,-0.270635992288589,76,49.7122840881348,101,154,0S
2020-06-07,"Bicicleta",2H 1M 16S,64.77,166,50,"Giant TCR Composite 2",2H 1M 16S,46.439998626709,32.0475208282471,226,23.7000007629395,-0.0095720961689949,NA,NA,136,916,0S
2020-06-08,"Bicicleta virtual",30M 0S,16.1442870679449,142,6,"Giant TCR Composite 2",30M 0S,0,0,0,0,0,NA,NA,125,232,0S
2020-06-08,"Entrenamiento con pesas",36M 5S,0,101,2,"",36M 5S,0,0,0,0,0,NA,NA,75,60,0S
2020-06-08,"Caminata",47M 55S,2.74,132,6,"",45M 35S,5.4,3.61803302764893,19,33.5,0.844035387039185,79,48.282527923584,100,183,2M 20S
2020-06-09,"Bicicleta virtual",30M 1S,16.153256116316,136,5,"Giant TCR Composite 2",30M 1S,0,0,0,0,0,NA,NA,120,208,0S
2020-06-10,"Bicicleta virtual",30M 1S,16.153256116316,139,6,"Giant TCR Composite 2",30M 1S,0,0,0,0,0,NA,NA,123,221,0S
2020-06-10,"Entrenamiento con pesas",35M 18S,0,100,2,"",35M 18S,0,0,0,0,0,NA,NA,66,41,0S
2020-06-10,"Bicicleta virtual",45M 1S,24.2253996502884,167,24,"Giant TCR Composite 2",45M 1S,0,0,0,0,0,NA,NA,135,385,0S
2020-06-10,"Caminata",28M 3S,1.35,140,3,"",27M 7S,5.4,3.00501544475555,8,11.8000001907349,-1.50209856033325,78,49.0288047790527,101,115,56S
2020-06-11,"Bicicleta virtual",30M 0S,16.1442870679449,143,6,"Giant TCR Composite 2",30M 0S,0,0,0,0,0,NA,NA,124,225,0S
2020-06-11,"Entrenamiento con pesas",34M 52S,0,111,3,"",34M 52S,0,0,0,0,0,NA,NA,82,81,0S
2020-06-11,"Caminata",44M 1S,2.42,126,4,"",37M 53S,9,3.83820505142212,17,40,-0.214574560523033,77,48.1642913818359,96,161,6M 8S
2020-06-12,"Bicicleta virtual",30M 1S,16.153256116316,145,6,"",30M 1S,0,0,0,0,0,NA,NA,126,237,0S
2020-06-12,"Entrenamiento con pesas",37M 17S,0,99,2,"",37M 17S,0,0,0,0,0,NA,NA,73,56,0S
2020-06-12,"Caminata",42M 25S,2.33,109,4,"",36M 28S,5.76000008583069,3.84054865837097,11,22.3999996185303,-0.539799511432648,55,48.4477691650391,94,138,5M 57S
2020-06-13,"Bicicleta",1H 42M 54S,53.6,175,67,"Giant TCR Composite 2",1H 42M 54S,44.639998626709,31.2545757293701,167,20,-0.0328348390758037,NA,NA,142,854,0S
